GeoFIPS	GeoArea_Name	Economic_Measure_Name	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 37139	Pasquotank, NC	     Textile mills	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37139	Pasquotank, NC	     Textile product mills	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	5	1	3	4
 37139	Pasquotank, NC	     Apparel manufacturing	13	14	14	9	7	12	4	4	5	1	1	-4	-11	-9	-5	-1	-1	1	1
 37139	Pasquotank, NC	     Leather and allied product manufacturing	0	0	1	1	1	2	1	0	1	1	1	2	1	0	-1	-1	-1	2	2
 37139	Pasquotank, NC	     Paper manufacturing	(D)	(D)	(D)	(D)	(D)	(D)	35	41	46	32	(D)	(D)	4	5	4	27	24	53	57
 37139	Pasquotank, NC	     Printing and related support activities	570	380	438	470	478	472	491	510	445	358	340	359	307	303	327	362	365	394	372
 37139	Pasquotank, NC	     Petroleum and coal products manufacturing	11	1	3	13	5	17	25	28	8	7	12	13	7	6	25	-1	1	11	12
 37139	Pasquotank, NC	     Chemical manufacturing	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37139	Pasquotank, NC	     Plastics and rubber products manufacturing	-26	-39	-17	35	16	14	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	71	27	44	51
 37139	Pasquotank, NC	   Wholesale trade	17861	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	28553	(D)	27636	(D)	(D)	(D)	(D)	(D)	(D)
 37139	Pasquotank, NC	   Retail trade	64514	69211	72393	76663	78016	81145	81417	77918	73543	74921	72238	72807	75627	78370	81476	83519	83194	87977	85037
 37139	Pasquotank, NC	    Motor vehicle and parts dealers	17926	21464	23679	24403	23110	24258	23277	20213	17552	18388	18792	19121	21444	22690	23439	23782	23072	22064	23383
 37139	Pasquotank, NC	    Furniture and home furnishings stores	1866	2466	2032	2053	2156	2419	2475	2241	1911	1928	1443	1457	1544	1612	1556	1558	1516	1831	1861
 37139	Pasquotank, NC	    Electronics and appliance stores	2884	4458	4468	5151	5335	5657	1824	1395	1340	1333	1539	1366	872	760	812	929	543	1204	1844
 37139	Pasquotank, NC	    Building material and garden equipment and supplies dealers	5664	5802	8016	11729	12994	13003	12530	11286	9663	8701	7900	8146	8249	8628	9241	9869	9509	13472	14188
 37139	Pasquotank, NC	    Food and beverage stores	7749	8442	7379	7452	7967	8930	8516	8416	7911	7616	7013	7634	7862	8394	8378	8687	9472	9008	(D)
 37139	Pasquotank, NC	    Health and personal care stores	3010	3059	3390	3619	4084	3917	4218	4974	4800	5411	5119	5454	5859	5731	5803	5542	5437	5067	5157
 37139	Pasquotank, NC	    Gasoline stations	5348	4936	4862	3780	3326	3405	3662	3447	3279	3111	1964	1577	1703	2094	2336	2430	2722	3247	3702
 37139	Pasquotank, NC	    Clothing and clothing accessories stores	2012	1933	1984	1830	1705	1578	2045	2581	3471	6631	7205	6984	6813	6546	7455	7792	8221	7915	3035
 37139	Pasquotank, NC	    Sporting goods, hobby, musical instrument, and book stores	1327	1445	516	467	416	492	641	633	601	549	432	402	389	543	1097	1372	1377	1487	1445
 37139	Pasquotank, NC	    General merchandise stores	9693	10386	10082	9848	10273	10678	15461	16321	16949	16199	15538	15250	15505	16332	16348	16758	16367	17265	17122
 37139	Pasquotank, NC	    Miscellaneous store retailers	6164	3906	4843	5355	5656	5725	5783	5508	5194	3696	3986	4065	3954	3463	3629	3628	3674	3988	3832
 37139	Pasquotank, NC	    Nonstore retailers	871	914	1142	976	994	1083	985	903	872	1358	1307	1351	1433	1577	1382	1172	1284	1429	(D)
 37139	Pasquotank, NC	   Transportation and warehousing	(D)	(D)	18315	28561	38640	43201	43614	49033	42231	36383	(D)	38294	(D)	37216	42262	43695	49396	55639	55052
 37139	Pasquotank, NC	    Air transportation	-5	-13	-11	(D)	3	-1	120	166	136	295	308	234	288	172	117	84	144	280	297
 37139	Pasquotank, NC	    Rail transportation	370	390	416	415	416	422	411	360	316	291	406	482	468	458	361	468	433	535	551
 37139	Pasquotank, NC	    Water transportation	7	-45	-8	45	77	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	-26	-7	24	23
 37139	Pasquotank, NC	    Truck transportation	5597	5356	5107	4279	3550	3926	2935	3094	3130	3960	4137	4238	4893	5197	5404	5827	6652	7394	8068
 37139	Pasquotank, NC	    Transit and ground passenger transportation	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37139	Pasquotank, NC	    Pipeline transportation	11	-12	-6	0	1	1	1	1	0	1	3	5	7	8	15	11	13	16	16
 37139	Pasquotank, NC	    Scenic and sightseeing transportation	80	71	54	26	5	1	1	2	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37139	Pasquotank, NC	    Support activities for transportation	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	37226	30135	31268	31649	25568	29592	34928	35580	38992	43712	41335
 37139	Pasquotank, NC	    Couriers and messengers	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	625
 37139	Pasquotank, NC	    Warehousing and storage	-2	-12	-12	1	6	6	(D)	7	8	11	29	(D)	(D)	(D)	(D)	(D)	(D)	(D)	3302
 37139	Pasquotank, NC	   Information	4880	3864	4349	4133	6975	7132	7824	7648	7306	8827	8356	7962	7722	8414	8316	7999	8048	7564	5973
 37139	Pasquotank, NC	    Publishing industries (except Internet)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1938	(D)
 37139	Pasquotank, NC	    Motion picture and sound recording industries	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	2
 37139	Pasquotank, NC	    Broadcasting (except Internet)	37	(D)	(D)	(D)	17	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37139	Pasquotank, NC	    Internet publishing and broadcasting 8/	2	5	1	0	0	0	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)
 37139	Pasquotank, NC	    Telecommunications	(D)	(D)	(D)	1731	(D)	(D)	4784	4694	4373	5823	5472	4684	4367	5068	4670	4944	4705	3520	(D)
 37139	Pasquotank, NC	    Data processing, hosting, and related services	2	4	1	2	5	0	0	(D)	(D)	(D)	(D)	(D)	6	(D)	(D)	(D)	(D)	(D)	(D)
 37139	Pasquotank, NC	    Other information services 8/	3	4	1	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	20	4	3	1	2	2	2
 37139	Pasquotank, NC	   Finance and insurance	13922	15081	15912	21466	25851	29879	33204	43583	41523	45071	31821	35585	37424	35795	38881	26891	27199	29256	23879
 37139	Pasquotank, NC	    Monetary Authorities-central bank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 37139	Pasquotank, NC	    Credit intermediation and related activities	10983	12021	12011	12891	18417	21999	24697	31705	31613	32699	17259	20438	17802	17261	16527	16005	16028	16733	10686
 37139	Pasquotank, NC	    Securities, commodity contracts, and other financial investments and related activities	-362	-482	-340	1463	1839	2052	2397	1945	1099	1093	3378	3392	8454	11689	15390	(D)	5038	4718	4563
 37139	Pasquotank, NC	    Insurance carriers and related activities	3299	3541	4238	6675	5405	5798	6008	9737	8721	10045	10864	11697	11133	6770	6866	6508	6069	7743	8566
 37139	Pasquotank, NC	    Funds, trusts, and other financial vehicles	2	1	3	437	190	30	102	196	90	1234	320	58	35	75	98	(D)	64	62	64
 37139	Pasquotank, NC	   Real estate and rental and leasing	3668	3825	4613	6720	10216	13629	10404	13063	7761	7626	6998	9082	10192	11205	13263	14449	14515	17671	18142
 37139	Pasquotank, NC	    Real estate	2807	2719	3541	5667	8452	10168	7163	9865	4758	4215	4005	6216	8385	9299	10543	11230	(D)	13539	14218
 37139	Pasquotank, NC	    Rental and leasing services	834	1080	1054	1037	1736	3449	3233	3195	2423	2617	2356	2538	1724	1853	2654	3146	(D)	4047	3842
 37139	Pasquotank, NC	    Lessors of nonfinancial intangible assets (except copyrighted works)	27	26	18	16	28	12	8	3	580	794	637	328	83	53	66	73	100	85	82
 37139	Pasquotank, NC	   Professional, scientific, and technical services	(D)	(D)	22628	24630	27665	34711	42048	46524	39254	45757	48025	48423	47803	47306	51510	(D)	(D)	51606	58630
 37139	Pasquotank, NC	   Management of companies and enterprises	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1962	2013	5105	3433	(D)	(D)	(D)	(D)	(D)
 37139	Pasquotank, NC	   Administrative and support and waste management and remediation services	10985	9873	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	8260	9179	13956	16201	24464	28388	31095	(D)	(D)
 37139	Pasquotank, NC	    Administrative and support services	(D)	(D)	6740	6870	5970	6067	6502	6325	(D)	7789	(D)	(D)	(D)	(D)	(D)	(D)	(D)	22766	14331
 37139	Pasquotank, NC	    Waste management and remediation services	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37139	Pasquotank, NC	   Educational services	2737	3404	3662	4728	4831	6022	6737	5834	7335	7797	7783	8347	7937	9075	9275	9784	10463	9037	9650
 37139	Pasquotank, NC	   Health care and social assistance	58793	64040	66836	71583	75489	82325	87418	89484	86580	86013	83991	83779	83371	124519	133346	135652	139164	139367	149582
 37139	Pasquotank, NC	    Ambulatory health care services	43161	47830	50153	52893	55486	58415	60294	64475	60494	60201	58732	58679	58524	58928	59694	63471	65288	66579	66862
 37139	Pasquotank, NC	    Hospitals	116	130	242	24	26	257	711	1215	1248	619	396	345	414	(D)	(D)	(D)	(D)	(D)	(D)
 37139	Pasquotank, NC	    Nursing and residential care facilities	11100	11574	11789	13693	14109	15003	16057	15525	16365	16457	16065	15672	15378	16362	16637	15972	15921	15158	16341
 37139	Pasquotank, NC	    Social assistance	4416	4506	4652	4973	5868	8650	10356	8269	8473	8736	8798	9083	9055	(D)	(D)	(D)	(D)	(D)	(D)
 37139	Pasquotank, NC	   Arts, entertainment, and recreation	2862	3015	4114	2552	1594	1793	2341	1622	(D)	1739	2260	(D)	(D)	2062	2266	3266	3323	3095	3173
 37139	Pasquotank, NC	    Performing arts, spectator sports, and related industries	(D)	345	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37139	Pasquotank, NC	    Museums, historical sites, and similar institutions	0	0	3	3	-1	8	9	0	5	0	121	103	72	1	13	19	49	29	31
 37139	Pasquotank, NC	    Amusement, gambling, and recreation industries	(D)	2670	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37139	Pasquotank, NC	   Accommodation and food services	17464	17175	19889	21560	23475	25913	26492	26026	(D)	25446	23989	(D)	(D)	28869	31948	34918	37704	40076	41927
 37139	Pasquotank, NC	    Accommodation	1620	1606	1784	1895	1733	1837	2380	2816	(D)	2354	2188	(D)	(D)	2542	3244	3768	4214	4847	5284
 37139	Pasquotank, NC	    Food services and drinking places	15844	15569	18105	19665	21742	24076	24112	23210	23200	23092	21801	24223	23377	26327	28704	31150	33490	35229	36643
 37139	Pasquotank, NC	   Other services (except government and government enterprises)	23924	26343	28260	31408	33369	34216	33602	32320	33332	36052	37506	41073	41895	46113	50029	47614	43840	45782	47429
 37139	Pasquotank, NC	    Repair and maintenance	6256	6797	6416	7559	8449	8761	7879	7051	7654	9083	9583	11337	10998	11989	12525	11915	9951	10850	11831
 37139	Pasquotank, NC	    Personal and laundry services	6469	7216	7596	8847	9966	9520	8714	7616	8364	10325	11469	12592	13531	15836	18676	17993	16297	16261	16098
 37139	Pasquotank, NC	    Religious, grantmaking, civic, professional, and similar organizations	8326	9542	11180	11718	11608	12328	13078	13525	13641	13425	13061	13817	13957	14416	14898	14029	14180	14667	15310
 37139	Pasquotank, NC	    Private households	2873	2788	3068	3284	3346	3607	3931	4128	3673	3219	3393	3327	3409	3872	3930	3677	3412	4004	4190
 37139	Pasquotank, NC	  Government and government enterprises	254037	264831	284862	301149	323565	352865	377469	383599	378270	390988	389387	392634	387786	339518	336132	338308	347068	364249	374132
 37139	Pasquotank, NC	   Federal civilian	38177	39237	42231	46177	48560	51783	53323	54450	56810	59131	61448	61042	61141	63100	63857	65657	67507	73513	74977
 37139	Pasquotank, NC	   Military	33079	36348	40232	44683	50261	57106	59942	60352	63860	68998	70726	72939	71772	75826	80208	84375	86855	90814	92648
 37139	Pasquotank, NC	   State and local	182781	189246	202399	210289	224744	243976	264204	268797	257600	262859	257213	258653	254873	200592	192067	188276	192706	199922	206507
 37139	Pasquotank, NC	    State government	64423	66787	69844	75299	80270	88300	97963	99573	97558	103873	101144	103466	102515	91185	87460	86449	87846	90732	93793
 37139	Pasquotank, NC	    Local government	118358	122459	132555	134990	144474	155676	166241	169224	160042	158986	156069	155187	152358	109407	104607	101827	104860	109190	112714
 37141	Pender, NC	Personal income (thousands of dollars)	952073	945783	975330	1105329	1209914	1313329	1434925	1521287	1519624	1577889	1639907	1711901	1752718	1871995	1963894	2060031	2159435	2300356	2417599
 37141	Pender, NC	Population (persons) 2/	41610	42416	42949	44136	45485	47481	49181	50551	51636	52415	53175	53714	54779	55900	57426	58771	60719	62017	63060
 37141	Pender, NC	Per capita personal income (dollars)	22881	22298	22709	25044	26600	27660	29176	30094	29430	30104	30840	31871	31996	33488	34199	35052	35564	37092	38338
 37141	Pender, NC	Earnings by place of work	359214	359436	381130	437911	486675	516932	551089	570609	543765	570417	556019	589030	609781	655674	654106	693303	740734	769292	837144
 37141	Pender, NC	 Less: Contributions for government social insurance 3/	37598	39937	44016	48568	53947	59116	63111	63761	61708	63200	59769	60624	71726	77654	79189	84585	88451	94972	102846
 37141	Pender, NC	  Employee and self-employed contributions for government social insurance	21899	23352	25219	27910	30902	34015	35789	36230	35869	37766	33284	33636	42958	45725	46897	51031	54280	59552	63903
 37141	Pender, NC	  Employer contributions for government social insurance	15699	16585	18797	20658	23045	25101	27322	27531	25839	25434	26485	26988	28768	31929	32292	33554	34171	35420	38943
 37141	Pender, NC	 Plus: Adjustment for residence 4/	275370	265570	266635	295477	322144	362630	398920	409648	408082	425155	453044	463921	479318	517606	544529	559867	589256	634392	645575
 37141	Pender, NC	 Equals: Net earnings by place of residence	596986	585069	603749	684820	754872	820446	886898	916496	890139	932372	949294	992327	1017373	1095626	1119446	1168585	1241539	1308712	1379873
 37141	Pender, NC	 Plus: Dividends, interest, and rent 5/	164972	150294	154555	183718	197168	215830	243203	261304	246935	237667	264649	279352	283128	305664	334488	354562	355053	394087	402174
 37141	Pender, NC	 Plus: Personal current transfer receipts	190115	210420	217026	236791	257874	277053	304824	343487	382550	407850	425964	440222	452217	470705	509960	536884	562843	597557	635552
 37141	Pender, NC	 Wages and salaries	214594	228306	246482	274403	297070	325652	349822	359440	335262	333009	338186	346433	364809	395361	407636	440421	461773	496692	546245
 37141	Pender, NC	 Supplements to wages and salaries	52348	55553	61745	69860	77326	83697	89320	91060	90101	91345	87210	92781	94987	104586	106362	111823	115881	124717	135160
 37141	Pender, NC	  Employer contributions for employee pension and insurance funds 6/	36649	38968	42948	49202	54281	58596	61998	63529	64262	65911	60725	65793	66219	72657	74070	78269	81710	89297	96217
 37141	Pender, NC	 Proprietors' income 7/	92272	75577	72903	93648	112279	107583	111947	120109	118402	146063	130623	149816	149985	155727	140108	141059	163080	147883	155739
 37141	Pender, NC	  Farm proprietors' income	26283	4726	-1394	13849	25268	6717	14713	31097	35656	46737	30726	34795	49106	56758	46583	38382	52973	32689	35251
 37141	Pender, NC	  Nonfarm proprietors' income	65989	70851	74297	79799	87011	100866	97234	89012	82746	99326	99897	115021	100879	98969	93525	102677	110107	115194	120488
 37141	Pender, NC	 Farm earnings	35652	15479	9975	27633	40134	24894	39410	50507	49636	56054	40644	45193	59857	67364	56934	50729	64718	42364	47516
 37141	Pender, NC	 Nonfarm earnings	323562	343957	371155	410278	446541	492038	511679	520102	494129	514363	515375	543837	549924	588310	597172	642574	676016	726928	789628
 37141	Pender, NC	  Private nonfarm earnings	232231	249571	270555	305795	334958	375837	387422	387231	360646	379776	385768	404714	406830	443374	443914	483313	511473	551476	607209
 37141	Pender, NC	   Forestry, fishing, and related activities	(D)	(D)	(D)	(D)	(D)	(D)	(D)	5535	6429	7678	8075	(D)	3700	(D)	(D)	(D)	(D)	(D)	(D)
 37141	Pender, NC	    Forestry and logging	1431	1275	705	470	2	3	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1606	1705	1731	1729	(D)	(D)
 37141	Pender, NC	    Fishing, hunting and trapping	(D)	(D)	(D)	7	(D)	(D)	(D)	(D)	(D)	(D)	9	6	9	10	11	9	2	16	16
 37141	Pender, NC	    Support activities for agriculture and forestry	(D)	2345	(D)	(D)	(D)	2489	2359	1913	1868	1983	(D)	1909	(D)	(D)	(D)	(D)	(D)	2666	2770
 37141	Pender, NC	   Mining, quarrying, and oil and gas extraction	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1662	1799	2630	4128	(D)	1450	(D)	(D)	(D)	(D)	(D)	(D)
 37141	Pender, NC	    Oil and gas extraction	-4	-4	0	2	12	0	4	21	19	198	1052	451	73	48	-61	-88	78	-4	-4
 37141	Pender, NC	    Mining (except oil and gas)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37141	Pender, NC	    Support activities for mining	-1	-1	0	3	12	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37141	Pender, NC	   Utilities	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37141	Pender, NC	   Construction	49866	52111	58526	66036	75810	82339	73995	60667	52215	57909	65152	85110	84674	84778	80659	85104	90999	98760	105670
 37141	Pender, NC	    Construction of buildings	16052	16315	17326	17954	17906	20354	18510	18099	15688	13159	17236	24062	23779	21932	20057	21466	22163	24691	24302
 37141	Pender, NC	    Heavy and civil engineering construction	1650	1419	1297	2859	4818	5079	4938	3768	1770	1577	1482	9744	10687	12306	10877	10937	12972	14302	15147
 37141	Pender, NC	    Specialty trade contractors	32164	34377	39903	45223	53086	56906	50547	38800	34757	43173	46434	51304	50208	50540	49725	52701	55864	59767	66221
 37141	Pender, NC	   Manufacturing	34172	31719	31323	34258	33332	38245	45490	50855	48480	47058	46553	45874	41011	37711	38512	40943	40547	43641	44747
 37141	Pender, NC	    Durable goods manufacturing	26076	24266	23942	27520	28120	31581	34351	38579	34774	33044	30309	31896	30152	27662	28176	29243	29381	31340	32294
 37141	Pender, NC	     Wood product manufacturing	2168	1827	1784	2199	2587	2708	3195	3139	2515	2554	1208	2238	1740	1836	2216	2295	2496	2203	2265
 37141	Pender, NC	     Nonmetallic mineral product manufacturing	2226	379	526	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	359	1149	1352
 37141	Pender, NC	     Primary metal manufacturing	1	0	2	2	-3	-3	-1	0	-3	(D)	(D)	(D)	(D)	(D)	-10	3	14	4	6
 37141	Pender, NC	     Fabricated metal product manufacturing	(D)	(D)	(D)	12243	12781	12781	15674	16577	16269	15942	15282	16154	17194	18650	19201	19300	20553	22127	22852
 37141	Pender, NC	     Machinery manufacturing	1566	1742	1597	(D)	(D)	(D)	1509	1858	1417	1417	1074	(D)	(D)	68	51	12	(D)	(D)	(D)
 37141	Pender, NC	     Computer and electronic product manufacturing	1634	1767	1633	2642	2956	3353	3261	3771	4161	4479	3683	4520	4170	(D)	(D)	(D)	(D)	(D)	(D)
 37141	Pender, NC	     Electrical equipment, appliance, and component manufacturing	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37141	Pender, NC	     Motor vehicles, bodies and trailers, and parts manufacturing	0	0	6	9	30	40	1	1	0	29	196	48	66	34	5	4	10	5	5
 37141	Pender, NC	     Other transportation equipment manufacturing	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	540	(D)	371	387	803	1097	(D)	(D)	(D)
 37141	Pender, NC	     Furniture and related product manufacturing	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37141	Pender, NC	     Miscellaneous manufacturing	0	(D)	(D)	(D)	60	(D)	(D)	(D)	(D)	(D)	-185	-66	-164	-470	-303	-16	-57	-15	-18
 37141	Pender, NC	    Nondurable goods manufacturing	8096	7453	7381	6738	5212	6664	11139	12276	13706	14014	16244	13978	10859	10049	10336	11700	11166	12301	12453
 37141	Pender, NC	     Food manufacturing	2012	2755	3026	3210	3138	3750	4965	4960	5222	5742	5912	6186	6135	6244	6603	7342	7235	8129	8445
 37141	Pender, NC	     Beverage and tobacco product manufacturing	56	60	87	60	134	492	1411	2507	2343	3048	4346	3628	1161	307	107	405	137	(D)	(D)
 37141	Pender, NC	     Textile mills	5	5	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	-8	-13	-13
 37141	Pender, NC	     Textile product mills	-5	-5	(D)	(D)	(D)	(D)	(D)	(D)	74	112	176	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37141	Pender, NC	     Apparel manufacturing	(D)	(D)	(D)	(D)	(D)	115	90	107	114	12	8	-37	-51	-18	-7	-4	-1	-8	-8
 37141	Pender, NC	     Leather and allied product manufacturing	1	1	3	2	2	16	18	8	(D)	13	16	19	6	0	-2	-3	-1	-8	-8
 37141	Pender, NC	     Paper manufacturing	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37141	Pender, NC	     Printing and related support activities	(D)	(D)	(D)	(D)	213	320	803	719	2518	2518	2079	319	237	239	238	217	258	(D)	(D)
 37141	Pender, NC	     Petroleum and coal products manufacturing	4	1	2	12	18	153	629	841	261	108	145	100	13	-8	3	0	0	0	0
 37141	Pender, NC	     Chemical manufacturing	47	62	67	1	125	388	1117	484	408	(D)	139	8	-16	-8	6	(D)	(D)	(D)	(D)
 37141	Pender, NC	     Plastics and rubber products manufacturing	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37141	Pender, NC	   Wholesale trade	12649	21167	27925	39289	41899	48081	52979	55975	48645	46452	44308	30902	33152	37091	41377	52037	52864	57319	61984
 37141	Pender, NC	   Retail trade	27380	28585	32444	35496	40417	43179	41236	40935	37795	38416	36198	36666	38038	42307	47850	50199	51803	54623	64995
 37141	Pender, NC	    Motor vehicle and parts dealers	4462	4676	5361	5579	6468	6537	5569	7052	6091	7047	6514	6618	4784	5536	5932	6071	6300	6201	6987
 37141	Pender, NC	    Furniture and home furnishings stores	875	698	558	569	752	874	798	421	(D)	(D)	(D)	341	342	413	487	541	608	668	793
 37141	Pender, NC	    Electronics and appliance stores	428	363	313	(D)	(D)	(D)	(D)	(D)	(D)	449	452	514	304	362	351	380	545	585	612
 37141	Pender, NC	    Building material and garden equipment and supplies dealers	4914	4698	5304	5559	7771	8797	8986	7601	7468	7483	7844	7245	7136	7952	8271	8614	9282	9709	12704
 37141	Pender, NC	    Food and beverage stores	6657	7636	8157	8167	9327	9286	8608	10145	8746	7299	8973	9418	10634	11635	11845	11629	12115	15024	16656
