,Series ID	Region Name	Region Code	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
ATNHPIUS49047A	Uintah County, UT	49047			40.21	46.88	57.0	61.33	71.5	72.45	78.38	68.41	63.44	59.19	48.0	37.24	0.0	48.57	59.42	61.3	66.93	73.32	79.16	84.85	90.89	95.7	98.64	100	105.7	109.68	112.95	121.1	139.54	168.87	194.13	197.47	186.88	158.2	155.37	164.67	174.91	183.11	184.61	173.23	169.22	174.88	184.0
ATNHPIUS36111A	Ulster County, NY	36111				29.78	35.36	33.7	37.68	43.14	48.05	52.72	61.11	71.54	85.37	93.37	96.05	92.84	91.23	91.42	87.89	82.44	79.13	80.57	81.01	85.8	89.46	100	108.36	120.51	133.23	153.32	176.23	188.24	188.09	181.67	172.2	165.26	159.54	151.93	149.26	150.56	152.66	154.87	161.74	170.4	182.6
ATNHPIUS41059A	Umatilla County, OR	41059		33.46	37.51	42.33	47.68	52.38	44.38	58.01	50.35	48.44	50.07	44.81	45.82	40.3	47.83	48.47	52.57	56.07	64.5	71.01	82.14	88.0	89.9	95.24	97.46	100	103.46	104.68	106.21	109.12	116.58	123.19	130.39	133.17	131.98	131.91	127.13	128.93	129.33	134.59	139.6	143.93	154.2	167.1	178.1
ATNHPIUS47171A	Unicoi County, TN	47171																								93.98	98.6	100	102.67	109.98	111.54	117.7	119.15	132.65	137.4	140.65	138.78	133.83	128.09	130.53	135.9	128.27	130.92	134.1	137.47	142.44	150.82
ATNHPIUS42119A	Union County, PA	42119												61.9	67.9	69.51	77.02	79.92	86.99	88.44	94.21	95.17	93.14	98.49	96.11	100.34	101.35	100	108.64	112.34	115.06	121.73	126.38	136.51	141.14	146.88	144.94	145.73	149.1	148.53	154.2	154.04	160.01	160.13	163.77	171.14	177.34
ATNHPIUS41061A	Union County, OR	41061																		59.64	66.3	75.43	84.52	86.98	91.59	94.36	95.03	100	102.06	106.39	108.04	113.25	122.38	133.55	146.65	153.85	153.16	147.81	141.18	141.17	142.78	143.24	149.69	155.13	162.97	172.16	180.9
ATNHPIUS45087A	Union County, SC	45087																		73.14	73.69	75.27	79.59	82.6	89.26	92.93	98.52	100	102.8	105.4	106.65	104.05	111.47	113.77	114.76	116.41	116.2	104.81	103.63	100.92	105.76	106.97	106.9	110.15	117.78	124.3	121.61
ATNHPIUS17181A	Union County, IL	17181																								93.38	102.2	100	108.05	109.99	110.44	119.68	122.76	128.97	133.9	137.32	129.35	129.07	134.5	132.83	126.66	132.58	127.39	126.4	126.65	131.55	133.31
ATNHPIUS22111A	Union Parish, LA	22111																									91.23	100	105.05	108.02	110.16	114.86	120.0	126.46	131.71	132.93	132.86	139.45	135.19	133.81	140.17	147.9	143.59	145.45	148.78	164.94	168.21
ATNHPIUS39159A	Union County, OH	39159			30.29	31.84	40.16	40.96	42.39	0.0	48.43	44.27	47.41	47.91	52.28	57.19	59.36	63.41	66.03	68.05	70.56	74.14	81.54	84.68	87.91	92.4	96.15	100	104.2	107.4	108.83	112.07	116.68	118.35	115.34	115.14	111.27	108.49	105.05	105.04	106.27	111.23	116.54	122.2	129.78	138.83	145.08
ATNHPIUS21225A	Union County, KY	21225																			77.5	76.53	81.27	86.69	97.43	91.75	97.8	100	103.75	105.14	108.88	111.5	115.37	113.94	124.83	130.74	129.27	127.4	130.81	131.73	142.18	135.53	141.61	149.92	152.99	156.61	161.98
ATNHPIUS47173A	Union County, TN	47173																						92.67	86.03	95.63	96.47	100	107.67	109.09	109.13	115.71	126.23	134.31	143.27	139.63	141.73	131.04	131.36	127.51	123.93	115.12	135.76	133.02	138.47	142.06	161.36
ATNHPIUS37179A	Union County, NC	37179			32.87	36.07	41.27	50.04	44.44	46.13	49.26	50.53	53.87	56.84	60.18	64.11	66.58	68.42	69.76	71.17	72.67	74.66	79.23	83.39	88.09	92.0	95.6	100	104.1	106.63	107.51	110.1	114.89	122.13	129.29	130.21	124.87	115.9	110.21	106.89	110.3	115.49	121.89	128.54	137.3	148.32	156.33
ATNHPIUS05139A	Union County, AR	5139											76.02	73.99	71.74	74.67	72.32	71.96	73.0	74.22	78.76	80.67	85.64	86.61	90.17	93.63	95.09	100	102.76	106.58	107.19	108.01	112.83	117.28	121.95	122.92	125.84	123.22	123.11	124.46	127.29	128.28	130.97	134.87	132.2	138.71	139.11
ATNHPIUS19175A	Union County, IA	19175																								93.1	101.44	100	112.03	117.39	116.87	119.85	121.41	128.85	133.9	134.37	135.24	131.2	131.84	130.58	134.86	146.01	138.89	135.16	147.86	155.09	159.96
ATNHPIUS13291A	Union County, GA	13291																			64.04	71.9	79.35	78.75	86.23	89.54	93.85	100	110.01	112.87	119.85	124.29	142.85	152.11	163.53	160.79	147.48	125.35	116.55	119.85	117.9	122.58	119.46	132.71	139.6	144.45	157.18
ATNHPIUS18161A	Union County, IN	18161																						70.33	77.97	86.82	88.91	100	99.91	104.82	106.15	111.75	110.82	111.27	110.22	105.01	106.22	101.76	104.19	102.13	102.8	102.55	108.22	112.11	112.6	105.22	121.47
ATNHPIUS34039A	Union County, NJ	34039	20.93	21.69	23.61	25.62	30.52	33.7	36.62	38.06	40.26	47.5	54.6	65.28	77.13	84.44	82.78	79.67	76.5	76.92	77.9	78.63	78.31	79.45	81.37	84.99	89.86	100	109.86	121.42	129.95	148.08	171.49	186.88	188.17	178.46	162.0	157.75	152.8	148.08	148.83	153.72	158.23	162.55	166.78	173.72	179.62
ATNHPIUS28145A	Union County, MS	28145																					84.04	86.22	86.18	88.82	96.88	100	104.94	108.55	107.6	112.98	114.8	122.26	125.4	130.95	129.23	126.81	129.15	125.87	127.1	128.23	134.36	135.74	142.38	147.43	150.92
ATNHPIUS46127A	Union County, SD	46127																		67.3	75.06	83.03	82.68	91.7	96.17	98.67	99.88	100	103.83	107.0	108.81	110.98	115.87	118.8	124.63	126.03	129.39	128.55	125.74	128.59	129.15	135.18	141.2	147.05	157.59	159.78	164.82
ATNHPIUS48459A	Upshur County, TX	48459																			83.87	78.85	78.77	87.78	96.93	94.33	103.67	100	104.88	108.15	110.22	122.58	127.48	141.76	146.16	156.27	155.82	149.99	152.83	153.84	159.25	164.32	165.42	168.81	167.66	177.91	182.99
ATNHPIUS54097A	Upshur County, WV	54097																			90.75	97.55	86.88	96.55	96.74	96.11	98.9	100	111.92	113.84	119.03	123.53	132.56	132.76	141.59	138.55	137.5	137.21	139.67	139.1	138.28	143.34	141.56	152.96	148.64	144.99	138.46
ATNHPIUS13293A	Upson County, GA	13293											60.83	61.39	62.39	66.78	67.1	71.74	71.69	73.8	76.09	79.62	82.47	83.88	88.17	90.03	94.72	100	105.32	107.42	109.17	116.36	121.7	128.82	131.91	131.56	127.17	121.17	107.44	99.29	100.24	107.71	105.28	106.08	114.84	123.02	129.2
ATNHPIUS49049A	Utah County, UT	49049	24.83	27.34	31.8	35.99	43.14	46.3	47.77	48.86	48.06	46.73	48.22	48.68	47.74	47.72	49.98	51.74	54.53	57.61	64.47	72.46	83.1	87.93	93.12	96.08	97.61	100	103.2	103.48	103.43	104.92	112.6	131.3	149.14	147.24	129.94	117.78	111.25	112.42	121.36	131.33	137.87	148.3	161.62	175.92	188.04
ATNHPIUS48463A	Uvalde County, TX	48463																								94.14	98.2	100	110.88	117.32	119.11	124.54	138.34	143.09	156.04	154.81	153.97	166.9	159.56	172.11	175.45	183.56	192.64	204.77	205.91	195.62	214.2
ATNHPIUS48465A	Val Verde County, TX	48465																		73.83	77.03	81.76	84.9	95.41	88.39	95.2	93.45	100	103.02	108.38	109.85	115.75	124.76	132.89	144.18	145.98	143.97	145.93	147.54	147.16	148.16	153.57	154.49	159.98	163.94	164.91	170.56
ATNHPIUS35061A	Valencia County, NM	35061			40.67	41.58	48.1	53.41	60.42	66.15	63.29	64.23	62.66	71.9	69.5	68.89	69.37	69.29	69.16	72.61	75.34	82.41	89.99	93.09	96.7	97.59	99.12	100	102.81	103.58	105.86	110.92	120.11	134.75	143.53	144.47	140.12	131.31	124.49	118.83	116.97	116.31	120.08	123.37	127.7	133.38	139.01
ATNHPIUS30105A	Valley County, MT	30105																								97.39	99.66	100	103.17	107.08	112.04	113.87	125.27	139.18	157.96	164.88	164.92	167.04	170.75	203.97	206.93	226.56	235.7	235.32	238.67	242.09	257.56
ATNHPIUS16085A	Valley County, ID	16085																	64.95	73.92	81.74	90.34	92.03	88.74	91.84	93.93	94.74	100	102.32	107.24	112.94	134.0	176.4	216.43	212.35	197.28	169.08	139.25	121.54	125.17	130.71	137.59	154.43	163.17	181.31	198.13	224.65
ATNHPIUS26159A	Van Buren County, MI	26159				33.8	40.53	47.0	0.0	0.0	44.14	49.17	46.63	47.55	48.91	50.69	56.82	59.41	61.51	63.41	65.34	70.14	76.27	79.81	86.48	90.42	94.36	100	105.86	110.5	112.72	118.54	124.45	128.54	126.76	127.07	121.69	114.59	112.45	111.2	110.5	118.25	121.36	125.65	130.06	138.42	145.42
ATNHPIUS39161A	Van Wert County, OH	39161												57.58	56.62	66.09	66.98	64.86	68.55	70.41	72.52	75.62	77.89	84.27	85.91	91.27	97.76	100	104.04	103.49	105.62	107.95	113.04	111.73	111.5	113.19	109.76	107.25	104.07	105.74	106.52	104.78	111.79	109.97	112.01	116.83	121.62
ATNHPIUS48467A	Van Zandt County, TX	48467													0.0	0.0	0.0	0.0	0.0	66.17	65.14	74.49	78.19	81.98	86.68	89.31	98.24	100	103.52	106.37	110.26	113.62	120.03	124.82	126.88	129.86	126.7	126.64	124.05	121.81	125.94	130.86	136.76	143.82	153.25	163.99	174.19
ATNHPIUS37181A	Vance County, NC	37181												64.76	66.05	63.42	69.88	71.56	68.45	76.04	75.79	77.35	80.41	84.43	86.44	91.4	94.85	100	104.33	107.89	107.9	110.64	115.42	119.77	122.94	125.86	123.41	118.35	114.76	112.82	107.43	106.63	105.78	109.39	108.68	119.63	125.01
ATNHPIUS18163A	Vanderburgh County, IN	18163	38.61	39.15	43.92	51.8	57.55	59.21	55.3	55.57	60.18	59.58	61.35	63.15	63.64	64.27	65.97	66.3	67.27	68.57	70.52	74.01	79.51	83.5	87.87	92.04	96.17	100	103.64	105.55	107.63	111.35	113.65	115.64	117.14	115.23	112.93	111.96	111.83	112.1	113.09	114.27	116.78	119.91	123.24	129.7	135.78
ATNHPIUS42121A	Venango County, PA	42121												64.25	71.65	60.66	70.07	67.41	75.8	78.0	77.08	88.02	82.01	79.39	87.07	92.52	97.6	100	105.5	104.64	104.22	114.56	109.08	118.96	125.58	123.24	120.93	118.81	114.09	116.76	119.58	123.14	128.99	129.61	122.7	137.85	138.3
ATNHPIUS06111A	Ventura County, CA	6111	15.98	19.08	23.6	28.38	32.54	38.31	41.17	42.63	44.29	46.05	48.94	52.74	58.05	70.64	88.79	88.71	84.08	81.88	77.04	74.34	73.98	74.34	76.06	81.84	88.15	100	109.34	123.5	138.44	169.13	208.38	228.06	215.08	176.34	154.59	153.54	144.51	142.35	156.66	177.67	184.02	196.5	208.75	218.16	225.57
ATNHPIUS22113A	Vermilion Parish, LA	22113																		75.63	72.15	74.17	80.15	82.79	90.62	93.19	97.1	100	102.74	107.17	110.39	116.0	122.62	133.41	137.35	142.73	144.63	145.46	142.78	143.98	146.75	148.42	151.67	154.85	158.42	158.92	160.57
ATNHPIUS17183A	Vermilion County, IL	17183					89.54	55.14	65.27	0.0	0.0	68.57	71.32	70.8	74.08	71.79	74.24	75.32	78.08	78.21	77.48	80.49	82.89	88.81	92.49	94.47	98.09	100	103.47	105.47	106.52	110.22	115.58	118.29	123.29	119.65	116.88	113.27	111.3	109.43	108.2	109.31	110.82	112.73	114.58	112.69	116.71
ATNHPIUS18165A	Vermillion County, IN	18165																							91.56	93.67	93.33	100	100.62	99.54	104.29	103.58	107.54	113.35	112.23	112.57	109.15	105.63	107.84	106.43	110.71	108.83	111.15	109.97	108.41	120.65	128.48
ATNHPIUS29217A	Vernon County, MO	29217																		72.63	71.8	84.03	87.11	84.68	92.36	97.26	98.08	100	105.91	105.79	108.24	110.43	113.77	116.92	119.59	116.12	112.98	110.76	105.58	101.17	108.68	106.98	112.32	115.09	111.86	117.35	130.74
ATNHPIUS22115A	Vernon Parish, LA	22115																			97.38	91.48	84.92	92.37	90.9	95.85	96.15	100	103.39	108.12	110.33	116.42	128.87	138.83	145.49	153.38	151.47	156.97	159.04	158.32	155.05	163.21	160.67	166.87	175.73	169.71	170.35
ATNHPIUS55123A	Vernon County, WI	55123												54.48	50.05	56.82	56.68	55.77	55.38	60.15	60.2	66.75	70.33	77.78	81.93	85.43	94.22	100	105.11	108.15	109.42	115.95	125.55	133.06	134.56	138.71	136.06	133.9	132.24	133.23	129.43	130.6	137.99	140.62	144.43	155.34	159.92
ATNHPIUS48469A	Victoria County, TX	48469						75.69	80.87	92.36	88.67	83.45	81.95	83.02	76.31	72.24	75.11	74.5	77.55	79.6	82.47	84.31	86.41	87.71	91.61	94.38	96.69	100	102.12	105.77	107.79	111.44	115.53	123.7	132.11	140.81	140.23	139.7	140.05	150.01	158.06	168.83	172.69	173.84	175.76	181.77	187.0
ATNHPIUS18167A	Vigo County, IN	18167					52.08	65.81	0.0	55.9	52.85	66.91	58.85	60.33	58.89	63.67	67.6	69.07	71.22	74.65	79.44	83.7	86.61	90.78	94.19	96.03	97.57	100	101.83	102.94	104.18	108.15	108.2	112.38	111.19	108.89	105.51	106.06	103.75	103.29	103.99	106.05	107.99	109.78	111.84	118.96	122.15
ATNHPIUS55125A	Vilas County, WI	55125												41.86	39.99	42.09	45.37	48.78	50.98	53.66	56.98	64.53	73.0	76.36	82.79	86.11	92.64	100	107.37	112.78	115.51	125.73	138.17	148.47	152.4	151.63	148.2	141.22	134.64	130.51	125.99	125.45	125.74	126.24	134.43	133.1	138.73
ATNHPIUS39163A	Vinton County, OH	39163																								84.46	95.83	100	101.43	101.4	102.09	108.28	103.21	115.02	113.62	117.7	110.78	108.25	105.93	101.0	99.52	110.53	109.09	116.75	107.59	109.16	119.21
ATNHPIUS51810A	Virginia Beach city, VA	51810	30.87	32.55	35.7	38.96	42.85	49.92	50.76	55.59	58.06	65.12	66.54	69.99	72.44	75.15	76.91	77.37	77.91	79.7	80.42	81.73	84.12	86.32	89.01	91.22	93.89	100	105.81	113.56	122.2	145.52	182.79	207.42	211.67	207.22	194.03	184.85	176.34	172.79	174.49	180.55	184.75	189.76	194.13	198.32	205.74
ATNHPIUS12127A	Volusia County, FL	12127	37.13	39.03	39.32	42.82	47.87	51.65	50.6	57.2	59.38	63.25	66.8	69.32	70.92	74.14	76.64	77.32	79.54	81.5	82.36	82.14	83.31	85.25	87.51	90.94	93.72	100	109.65	118.54	128.53	150.17	189.75	222.12	215.72	182.03	147.2	125.75	113.72	111.97	119.27	131.38	143.95	159.48	179.66	197.41	210.12
ATNHPIUS18169A	Wabash County, IN	18169												57.49	58.61	56.54	66.25	69.06	68.58	72.46	71.61	74.45	81.31	85.29	91.93	94.29	97.69	100	104.91	107.54	108.24	110.52	115.02	115.21	116.51	114.73	113.59	109.05	107.7	109.74	108.95	109.13	111.89	114.15	115.48	120.71	131.5
ATNHPIUS17185A	Wabash County, IL	17185																			80.97	83.07	90.02	91.84	93.58	101.44	103.58	100	110.54	114.01	117.68	120.91	127.68	129.47	136.07	136.54	137.65	139.35	141.07	137.63	140.41	140.03	131.6	147.31	136.95	147.52	148.36
ATNHPIUS27157A	Wabasha County, MN	27157												50.52	48.14	48.89	57.95	52.94	60.93	61.47	63.69	65.94	71.6	73.83	76.66	83.05	90.75	100	108.17	114.2	118.49	125.82	134.65	133.69	135.29	133.76	126.58	123.99	119.57	119.25	122.29	124.43	125.03	135.69	140.02	146.66	152.28
ATNHPIUS27159A	Wadena County, MN	27159																								88.21	92.8	100	107.16	110.9	120.07	130.88	142.85	158.71	150.53	155.3	146.29	142.97	138.63	134.3	133.73	136.88	136.69	136.4	145.76	144.03	165.2
ATNHPIUS40145A	Wagoner County, OK	40145		38.3	42.39	50.45	56.39	62.22	68.93	68.34	74.25	73.05	68.11	67.91	61.25	58.04	60.6	61.61	64.35	67.26	70.33	73.68	75.99	80.07	83.68	87.74	93.9	100	103.9	106.93	108.56	110.49	116.49	116.95	122.01	124.27	123.03	122.84	119.74	119.57	122.37	123.74	127.41	129.29	137.18	138.24	146.44
ATNHPIUS53069A	Wahkiakum County, WA	53069																				77.76	93.08	97.71	102.51	99.99	108.72	100	110.76	118.08	118.12	121.39	137.98	163.05	169.07	169.25	158.14	152.04	140.03	127.51	137.91	133.63	143.61	161.2	179.73	193.44	214.5
ATNHPIUS37183A	Wake County, NC	37183	27.15	29.28	31.64	35.06	39.09	42.34	46.71	47.9	49.09	55.08	60.49	64.2	65.62	67.12	68.13	69.14	69.91	71.17	72.94	78.02	83.49	86.26	89.69	92.51	95.82	100	103.48	105.5	106.49	108.75	114.37	122.08	129.5	132.73	129.55	124.45	120.91	119.01	121.57	128.13	133.49	141.99	152.85	162.26	169.99
ATNHPIUS12129A	Wakulla County, FL	12129																					77.87	80.68	87.14	91.24	92.37	100	103.87	109.35	115.93	127.72	152.49	167.01	170.87	160.21	143.19	126.2	119.85	110.56	110.47	113.78	116.82	120.55	138.22	138.4	146.07
ATNHPIUS23027A	Waldo County, ME	23027																			81.71	82.32	88.03	85.14	84.27	86.17	92.45	100	103.92	110.91	118.11	130.4	144.35	152.1	155.95	159.24	147.71	143.02	137.48	130.96	132.9	132.7	132.37	140.67	143.22	149.51	160.18
ATNHPIUS01127A	Walker County, AL	1127												65.99	64.92	66.96	71.09	72.33	70.98	75.8	77.9	82.0	85.62	88.81	91.95	95.79	96.88	100	103.59	104.1	107.2	110.47	118.98	125.51	133.71	135.71	134.42	128.48	123.88	122.69	123.09	125.29	126.86	131.72	135.66	133.43	139.33
ATNHPIUS13295A	Walker County, GA	13295											55.0	55.71	59.5	63.01	63.6	67.16	68.4	69.64	71.0	73.27	77.63	82.41	84.99	89.43	94.98	100	103.93	107.7	110.59	116.43	123.6	129.67	134.48	130.32	127.03	123.4	116.87	112.99	118.18	120.86	121.19	122.54	127.0	138.83	145.6
ATNHPIUS48471A	Walker County, TX	48471									84.56	84.18	89.86	81.72	78.58	60.43	74.59	74.54	76.44	79.55	80.55	85.79	86.13	87.25	88.57	92.63	94.56	100	105.01	104.01	111.16	116.43	121.28	131.8	135.97	141.68	142.1	141.38	144.51	141.7	146.22	149.39	159.4	166.17	175.44	185.57	196.75
ATNHPIUS53071A	Walla Walla County, WA	53071	28.19	29.2	33.53	40.89	43.51	47.3	53.03	52.66	50.01	52.46	51.96	50.45	49.23	49.03	51.69	55.35	61.0	66.22	73.55	81.56	91.29	89.41	95.01	95.73	96.5	100	103.57	107.92	113.12	126.34	140.65	160.09	172.58	175.03	166.88	159.6	155.69	153.34	156.39	159.59	165.55	177.17	187.69	199.29	220.47
ATNHPIUS48473A	Waller County, TX	48473																	75.89	74.36	77.97	78.37	77.57	78.61	85.46	88.73	88.84	100	105.06	109.62	111.84	117.36	124.38	130.61	139.06	143.83	141.44	138.56	143.35	144.31	147.41	159.38	167.09	176.69	183.03	204.34	207.25
ATNHPIUS41063A	Wallowa County, OR	41063																			67.59	72.56	85.15	85.04	87.84	91.99	92.88	100	102.23	102.45	106.65	109.73	121.79	150.8	164.84	171.97	162.64	150.72	144.89	139.36	147.62	142.33	149.24	153.25	170.58	187.89	201.88
ATNHPIUS38099A	Walsh County, ND	38099																								101.36	94.79	100	98.66	97.92	100.87	104.78	102.71	111.96	119.69	119.29	116.61	120.69	128.69	135.63	141.59	154.18	157.37	172.22	164.68	182.01	176.41
ATNHPIUS28147A	Walthall County, MS	28147																								96.01	99.2	100	109.9	111.34	115.99	129.08	133.94	144.08	150.62	156.79	149.31	145.28	150.84	145.19	145.09	143.24	158.34	151.78	155.94	146.89	178.44
ATNHPIUS13297A	Walton County, GA	13297											57.48	62.33	62.28	68.21	68.76	68.58	67.53	69.44	71.03	73.7	77.71	81.62	86.26	90.03	93.48	100	105.7	109.51	111.21	115.45	120.78	123.8	126.96	122.99	115.76	98.95	89.27	82.0	87.23	98.45	106.12	112.85	120.02	130.17	138.12
ATNHPIUS12131A	Walton County, FL	12131																		63.34	69.89	69.69	74.62	77.43	83.43	86.57	94.59	100	107.1	114.3	123.85	148.82	191.04	219.86	201.58	179.23	147.73	136.01	133.3	126.45	136.05	142.29	152.67	160.62	168.8	186.48	200.93
ATNHPIUS46129A	Walworth County, SD	46129																								109.29	103.71	100	102.54	107.53	102.12	105.59	116.78	128.31	127.79	137.51	141.96	127.84	135.88	144.5	164.31	161.03	156.81	187.04	196.21	184.02	214.89
ATNHPIUS55127A	Walworth County, WI	55127			28.36	38.26	42.74	42.94	47.9	33.79	42.96	41.03	46.54	48.08	48.61	50.97	55.9	60.2	63.39	67.39	71.02	75.1	80.72	84.0	87.73	89.84	93.9	100	104.56	108.28	112.23	120.75	133.22	142.13	145.54	142.67	136.46	128.66	122.86	119.44	116.99	117.79	120.68	126.73	132.74	139.23	147.57
ATNHPIUS19179A	Wapello County, IA	19179									58.2	46.88	54.71	52.53	51.6	48.08	54.52	62.64	65.62	67.0	73.7	78.88	85.2	88.5	91.23	92.69	94.79	100	103.44	105.42	107.49	111.47	117.32	126.12	126.07	127.14	129.07	127.17	125.67	126.41	126.22	130.53	134.88	134.06	136.49	140.6	144.33
ATNHPIUS38101A	Ward County, ND	38101		45.78	50.26	55.49	60.41	62.53	59.54	47.95	73.86	62.53	73.31	71.57	67.93	68.4	65.37	67.55	70.23	72.06	76.58	81.55	88.97	93.23	94.12	98.36	98.14	100	102.81	106.04	109.08	115.75	130.33	140.0	145.82	156.89	165.52	177.36	190.7	213.67	228.22	233.19	232.97	230.09	229.05	233.55	231.78
ATNHPIUS48475A	Ward County, TX	48475																								92.49	95.93	100	96.27	102.26	102.45	107.81	108.51	127.03	144.96	146.71	157.61	152.35	164.06	180.2	194.78	219.37	215.63	268.51	257.24	287.82	323.4
ATNHPIUS13299A	Ware County, GA	13299					55.74	57.32	0.0	0.0	68.03	71.22	74.21	71.02	73.24	69.72	75.51	73.17	75.52	76.31	77.95	78.55	81.45	85.15	88.38	93.52	93.94	100	104.89	108.23	109.03	117.67	123.07	131.32	139.55	135.23	131.39	130.27	120.67	114.44	115.96	115.09	123.65	118.29	125.46	129.16	134.21
ATNHPIUS34041A	Warren County, NJ	34041			26.03	30.94	36.47	43.94	47.66	45.13	48.34	51.78	61.31	71.4	88.42	96.01	93.28	88.06	83.19	84.17	84.59	86.43	85.67	87.17	87.72	89.14	92.78	100	108.3	118.5	126.52	142.48	160.8	174.12	170.79	161.84	146.95	137.44	128.83	119.28	119.42	122.17	125.04	124.97	126.01	130.16	131.33
ATNHPIUS18171A	Warren County, IN	18171																						89.15	93.64	100.8	102.01	100	106.53	108.08	111.31	113.72	116.59	119.26	125.09	120.42	120.38	120.93	117.37	115.27	116.74	120.95	124.1	132.66	144.63	152.56	152.07
ATNHPIUS28149A	Warren County, MS	28149					55.47	55.92	54.92	55.48	60.49	63.1	65.75	65.42	67.86	67.31	68.86	69.65	72.18	72.46	76.76	82.03	87.61	86.91	91.21	93.67	97.03	100	104.75	108.14	110.09	113.98	119.31	126.38	132.27	130.65	129.62	128.03	129.06	129.46	126.17	127.63	130.73	133.52	133.99	136.31	140.65
ATNHPIUS29219A	Warren County, MO	29219												0.0	0.0	0.0	0.0	0.0	66.92	67.46	70.57	71.69	77.83	85.33	86.97	91.67	97.9	100	106.19	110.77	114.91	119.03	130.36	133.3	134.09	130.34	123.84	116.11	108.74	110.45	109.75	109.3	116.12	119.52	128.03	131.72	137.87
ATNHPIUS21227A	Warren County, KY	21227					47.99	58.18	57.42	50.93	58.27	58.78	59.08	61.06	61.3	62.53	64.89	65.88	68.5	69.17	73.42	79.09	86.92	89.76	92.63	95.91	97.77	100	103.91	105.59	107.28	110.82	117.0	120.52	122.12	123.54	122.37	121.67	120.85	121.31	122.99	124.38	128.93	134.01	142.9	149.67	154.87
ATNHPIUS17187A	Warren County, IL	17187																			71.4	75.51	77.09	80.34	87.54	88.77	93.42	100	103.53	106.22	105.89	106.02	112.58	115.02	121.73	122.51	121.43	125.92	123.38	125.67	126.19	126.09	134.87	127.99	126.52	133.54	134.13
ATNHPIUS36113A	Warren County, NY	36113											60.86	71.4	85.11	90.31	94.93	95.0	96.03	97.41	98.61	95.63	97.52	91.88	91.74	95.09	93.19	100	105.25	112.39	120.84	137.07	163.13	178.68	184.8	186.69	179.41	173.78	169.39	168.57	167.66	169.2	170.31	171.25	176.84	181.13	180.29
ATNHPIUS51187A	Warren County, VA	51187											52.85	58.08	64.49	74.12	79.87	83.77	86.62	86.97	86.7	86.37	85.53	89.88	89.87	92.51	95.48	100	108.36	118.01	127.6	152.45	187.53	210.08	206.76	185.96	155.67	145.5	138.13	134.78	140.72	151.88	157.14	161.64	166.81	175.15	183.28
ATNHPIUS19181A	Warren County, IA	19181		35.31	41.16	45.88	50.93	50.33	0.0	50.64	54.43	49.77	52.93	54.93	55.79	57.93	60.13	63.55	65.06	67.57	70.34	75.28	80.85	83.58	87.22	90.66	94.77	100	104.97	108.12	110.7	115.12	120.82	124.12	124.85	125.86	122.68	119.06	118.08	117.65	118.8	122.53	124.68	129.97	138.88	144.32	149.15
ATNHPIUS39165A	Warren County, OH	39165	33.57	34.18	37.61	42.9	48.18	51.55	52.14	52.24	52.13	53.39	54.81	57.19	60.88	65.79	68.67	71.11	73.16	75.16	77.57	81.12	84.36	87.35	89.88	92.9	96.05	100	103.92	106.52	108.19	111.59	117.09	118.29	119.62	116.47	111.64	107.93	104.71	103.91	103.81	107.37	111.45	115.36	122.41	128.71	136.94
